DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	16q13	16	56973534	CETP	CETP			ENSG00000087237			rs11076176-?	rs11076176	0	11076176	intron_variant	0	NR	9E-11	10.045757490560675		0.01786	[0.013-0.023] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	19p13.11	19	19268740	SUGP1	TM6SF2			ENSG00000213996			rs58542926-?	rs58542926	0	58542926	stop_gained	0	NR	5E-30	29.30102999566398		0.05091	[0.042-0.06] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	19q13.32	19	44892962	NECTIN2	TOMM40			ENSG00000130204			rs157582-?	rs157582	0	157582	intron_variant	0	NR	9E-32	31.045757490560675		0.03409	[0.028-0.04] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	19q13.32	19	44913221	NECTIN2	APOE - APOC1	ENSG00000130203	ENSG00000130208		3828	1026	rs584007-?	rs584007	0	584007	regulatory_region_variant	1	NR	1E-19	19.0		0.02548	[0.02-0.031] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	20q13.12	20	45916409	PLTP	PLTP - PCIF1	ENSG00000100979	ENSG00000100982		4254	18274	rs4810479-?	rs4810479	0	4810479	intergenic_variant	1	NR	7E-14	13.154901959985743		0.01457	[0.01-0.019] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	3p26.1	3	5498931	MIR4790	RN7SL553P - MTARC2P1	ENSG00000241227	ENSG00000232958		245708	709338	rs6800190-?	rs6800190	0	6800190	intergenic_variant	1	NR	2E-11	10.698970004336019		0.009755	[0.0051-0.0144] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	15q26.3	15	100106774	ADAMTS17	ADAMTS17			ENSG00000140470			rs8041815-?	rs8041815	0	8041815	intron_variant	0	NR	1E-9	9.0		0.006063	[0.002-0.0101] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	12p12.2	12	20358748	PDE3A	LINC02468 - PDE3A-AS1	ENSG00000256499	ENSG00000256879		222585	2736	rs7965852-?	rs7965852	0	7965852	intergenic_variant	1	NR	3E-9	8.522878745280337		0.007145	[0.0031-0.0112] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	1q41	1	219796063	RNU5F-1	SLC30A10			ENSG00000196660			rs1857237-?	rs1857237	0	1857237	intergenic_variant	0	NR	9E-14	13.045757490560675		0.005156	[-0.00011-0.01042] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	3p23	3	31755709	OSBPL10	OSBPL10			ENSG00000144645			rs6550067-?	rs6550067	0	6550067	intron_variant	0	NR	8E-10	9.096910013008056		0.006038	[0.0018-0.0103] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	1q42.2	1	233872997	SLC35F3	KCNK1 - SLC35F3	ENSG00000135750	ENSG00000183780		200483	31679	rs2801439-?	rs2801439	0	2801439	intergenic_variant	1	NR	5E-9	8.301029995663981		0.006498	[0.0024-0.0106] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	19q13.33	19	47873684	SULT2A1	SULT2A1			ENSG00000105398			rs296363-?	rs296363	0	296363	intron_variant	0	NR	3E-10	9.522878745280337		0.009715	[0.0046-0.0148] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	8p23.1	8	11978809	DEFB136	DEFB136 - DEFB135	ENSG00000205884	ENSG00000205883		4210	3447	rs11774568-?	rs11774568	0	11774568	intergenic_variant	1	NR	3E-6	5.522878745280337				Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	2q22.1	2	139752666	AKR1C7P	RPL9P13 - RN7SL283P	ENSG00000228374	ENSG00000240977		19384	230018	rs970223-?	rs970223	0	970223	intergenic_variant	1	NR	3E-13	12.522878745280337	(EA)	0.01013	[0.0041-0.0162] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	15q26.3	15	100106774	ADAMTS17	ADAMTS17			ENSG00000140470			rs8041815-?	rs8041815	0	8041815	intron_variant	0	NR	3E-6	5.522878745280337	(Hispanic/Latino)	0.02437	[0.012-0.037] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x long total sleep time interaction (2df test)	at least 2,926 African American long sleepers, 364 Chinese ancestry long sleepers, 112 Asian ancestry long sleepers, at least 7,664 European ancestry long sleepers, 1,038 Hispanic/Latino long sleepers, up to 11,906 African American controls, 1,449 Chinese ancestry controls, 454 Asian ancestry controls, at least 31,986 European ancestry controls, 4,091 Hispanic/Latino controls	at least 217 African American long sleepers, 317 East Asian ancestry long sleepers, up to 5,171 European ancestry long sleepers, 2,515 Hispanic long sleepers, at least 928 African American controls, 1,301 East Asian ancestry controls, up to 20,961 European ancestry controls, 10,064 Hispanic controls	1q41	1	219796063	RNU5F-1	SLC30A10			ENSG00000196660			rs1857237-?	rs1857237	0	1857237	intergenic_variant	0	NR	5E-6	5.301029995663981	(Hispanic/Latino)	0.01233	[-0.00502-0.02968] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009364	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	1p31.3	1	62576129	DOCK7	DOCK7			ENSG00000116641			rs11207992-?	rs11207992	0	11207992	intron_variant	0	NR	2E-46	45.69897000433602		0.02969	[0.025-0.034] unit increase	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	1q42.13	1	230168305	GALNT2	GALNT2			ENSG00000143641			rs11122454-?	rs11122454	0	11122454	intron_variant	0	NR	8E-15	14.096910013008056		0.01716	[0.013-0.021] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	2p24.1	2	20943234	APOB	LINC02850 - APOB	ENSG00000236436	ENSG00000084674		81573	58195	rs4296389-?	rs4296389	0	4296389	intergenic_variant	1	NR	3E-29	28.522878745280337		0.02383	[0.019-0.028] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	2p23.3	2	27163931	GCKR	TCF23 - SLC5A6	ENSG00000163792	ENSG00000138074		6957	35656	rs1275539-?	rs1275539	0	1275539	intergenic_variant	1	NR	1E-11	11.0		0.01444	[0.01-0.019] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
2020-01-07	31719535	Noordam R	2019-11-12	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31719535	Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.	Triglyceride levels x short total sleep time interaction (2df test)	2,990 African American short sleepers, 369 Chinese ancestry short sleepers, 114 Asian ancestry short sleepers, at least 8,300 European ancestry short sleepers, 1,082 Hispanic/Latino short sleepers, at least 11,842 African American controls, 1,444 Chinese ancestry controls, 452 Asian ancestry controls, at least 31,350 European ancestry controls, 4,047 Hispanic/Latino controls	at least 220 African American short sleepers, 326 East Asian ancestry short sleepers, up to 5,288 European ancestry short sleepers, 2,517 Hispanic short sleepers, at least 925 African American controls, 1,292 East Asian ancestry controls, up to 20,844 European ancestry controls, 10,062 Hispanic controls	2p23.3	2	27351559	GCKR	GTF3C2			ENSG00000115207			rs73921512-?	rs73921512	0	73921512	intron_variant	0	NR	1E-9	9.0		0.03339	[0.023-0.044] unit decrease	Affymetrix, Illumina [up to 2533153] (imputed)	N	triglyceride measurement, sleep duration trait	http://www.ebi.ac.uk/efo/EFO_0004530, http://purl.obolibrary.org/obo/OBA_2040171	GCST009363	Genome-wide genotyping array
